dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.281546333,"l=6,hash_bits=16,probes=390,patience=3,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9082333333333333
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.156683129,"l=6,hash_bits=16,probes=331,patience=1,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8638333333333333
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.304830479,"l=6,hash_bits=16,probes=450,patience=3,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9179666666666667
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.225784981,"l=6,hash_bits=16,probes=331,patience=5,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8970666666666667
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.398316523,"l=6,hash_bits=16,probes=750,patience=6,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.947
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.293808218,"l=6,hash_bits=16,probes=390,patience=5,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9127666666666666
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.278915487,"l=6,hash_bits=16,probes=450,patience=1,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8944333333333333
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.319777081,"l=6,hash_bits=16,probes=650,patience=3,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9386333333333333
llama-pg174,task2,falconn_ouroboros_recall_guarantee,0.123866747,0.297047148,"l=6,hash_bits=16,probes=500,patience=3,k=30,rotations=1",,"{""display_name"": ""plain-hook"", ""command"": ""/app/ouroboros_submit --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir --query_threads 16 --setup_threads 16"", ""vm_id"": ""crusty-coders"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""6dcc0c8969e1595ab9762695274fee6b1070b5b6"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/MetricSearch/sisap_challenge_2026"", ""href"": ""https://github.com/MetricSearch/sisap_challenge_2026/tree/6dcc0c8969e1595ab9762695274fee6b1070b5b6""}], ""public_image_name"": null, ""mount_config"": null}",8138,453785,10,21,5199 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9256666666666666
llama-pg174,task2,deglib,28.755626678466797,0.03795953840017319,"mode=mode7,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.007,max_dist=6000",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9418333333333333
llama-pg174,task2,deglib,28.755626678466797,0.03827085345983505,"mode=mode7,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.007,max_dist=7000",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9418333333333333
llama-pg174,task2,deglib,28.755626678466797,0.030295848846435547,"mode=mode7,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.007,max_dist=6750",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9418333333333333
llama-pg174,task2,deglib,28.560562133789062,0.013834749348461628,"mode=mode5,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.18,max_dist=6500",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8658333333333333
llama-pg174,task2,deglib,28.755626678466797,0.03222070261836052,"mode=mode7,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.007,max_dist=5500",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9417666666666666
llama-pg174,task2,deglib,28.560562133789062,0.01824580505490303,"mode=mode5,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.18,max_dist=8000",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8658333333333333
llama-pg174,task2,deglib,28.755626678466797,0.030478406697511673,"mode=mode7,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.007,max_dist=8000",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9418333333333333
llama-pg174,task2,deglib,28.560562133789062,0.0189556572586298,"mode=mode5,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.18,max_dist=7500",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8658333333333333
llama-pg174,task2,deglib,28.560562133789062,0.01317538321018219,"mode=mode5,k_graph=32,k_ext=64,flas=1,num_runs=10,eps_search=0.18,max_dist=9000",,"{""display_name"": ""inflammable-weapon"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""deglib"", ""description"": """", ""source_code_active_branch"": ""master"", ""source_code_commit"": ""62a4c34a82c5f717919a9f6760d4e58a4225c3eb"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""git@github.com:Visual-Computing/sisap26-deglib.git"", ""href"": ""https://github.com/Visual-Computing/sisap26-deglib/tree/62a4c34a82c5f717919a9f6760d4e58a4225c3eb""}], ""public_image_name"": null, ""mount_config"": null}",6139,335976,10,57,61249 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8658333333333333
